scale factor 	0.500000
class 	 Width 	 Height 	 realDistance 	 Probability
2	9	5	195.050000	0.390000
0	8	8	186.130000	0.888889
0	8	8	186.130000	0.888889
0	8	8	186.130000	0.888889
0	10	8	186.130000	0.888889
0	10	8	186.130000	0.888889
0	10	8	186.130000	0.888889
0	10	8	186.130000	0.888889
0	9	8	186.130000	0.966667
0	9	8	186.130000	0.966667
0	9	8	186.130000	0.966667
0	9	8	186.130000	0.966667
0	10	8	186.130000	0.888889
0	10	8	186.130000	0.888889
0	10	7	190.500000	0.787500
0	9	7	190.500000	0.875000
0	10	7	190.500000	0.787500
0	10	7	190.500000	0.787500
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	7	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
2	3	8	181.940000	1.000000
2	3	8	181.940000	1.000000
2	3	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	9	181.940000	1.000000
2	3	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	5	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	8	181.940000	1.000000
1	5	8	181.940000	1.000000
0	6	9	181.940000	0.900000
2	6	8	181.940000	0.942222
1	5	8	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
2	3	9	181.940000	1.000000
2	3	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	8	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
2	5	7	181.940000	1.000000
1	5	8	181.940000	1.000000
1	4	8	177.920000	1.000000
1	5	8	177.920000	1.000000
1	5	8	177.920000	1.000000
1	5	8	177.920000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	8	177.920000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	10	177.920000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	5	9	181.940000	1.000000
1	4	9	181.940000	1.000000
1	4	10	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	8	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	8	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	4	8	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	8	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
2	6	8	174.060000	1.000000
1	5	8	177.920000	1.000000
1	5	8	174.060000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	174.060000	1.000000
1	4	8	174.060000	1.000000
1	5	8	174.060000	1.000000
1	5	8	174.060000	1.000000
1	5	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	4	9	177.920000	1.000000
1	5	9	177.920000	1.000000
1	5	8	174.060000	1.000000
1	5	8	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	6	9	174.060000	0.975000
1	6	10	174.060000	0.888889
1	6	9	174.060000	0.975000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	4	10	174.060000	1.000000
1	4	9	174.060000	1.000000
1	4	9	174.060000	1.000000
1	4	9	174.060000	1.000000
1	4	9	174.060000	1.000000
1	4	8	174.060000	1.000000
1	4	9	174.060000	1.000000
1	5	9	174.060000	1.000000
1	5	9	174.060000	1.000000
